,ticker,year,quarter,speaker-name,speaker-context,is-asker,remark-number,remark
3736,LI,2022,3,johnny-tie-li,chief-financial-officer,False,3,
3737,LI,2022,3,ming-lee,bank-of-america-merrill-lynch,True,0,"[Foreign language] My first question is regarding your decision to make a silicon carbide by yourself.
And compared to your peers, some choose to build internal capacity production.
Some decide to design chips by themselves, quality decision -- quality decision is made for this capacity field.
Thank you.
"
3738,LI,2022,3,ming-lee,bank-of-america-merrill-lynch,True,1,"Yeah, thank you, Kevin.
My second question, the new energy vehicle policy will change in Shanghai in 2023.
So, could you remind us what is the current contribution from Shanghai area? And how do you see that impact after the policy change? Because that will speed up your -- actually, the EV launch in order to meet the potential orders after the policy change.
[Foreign language]
"
3739,LI,2022,3,ming-lee,bank-of-america-merrill-lynch,True,2,"[Foreign language]
Operator
As a reminder, please first ask your question in Chinese and then translate into English.
Our next question will come from Xu Yingbo with CITIC.
Please go ahead.
"
3740,LI,2022,3,ming-lee,bank-of-america-merrill-lynch,True,3,
3741,LI,2022,3,olivia-xu,goldman-sachs,True,0,"[Foreign language] Now, let me translate my two questions.
The first question is about the pricing and competition.
Recently, Tesla has announced a meaningful pricing cut in Chinese market.
What is Li Auto's reaction to that? And how should we examine such pricing competition next year as it's expected to be more severe? The second question is on the supply chain management.
As Kevin mentioned in the briefing, there exist supply chain uncertainties.
Could you please clarify what's the key bottleneck for now? And as the COVID-related policies change a lot recently, what is the extent of the impacts on the outlook for production in the next several months? Thank you.
"
3742,LI,2022,3,olivia-xu,goldman-sachs,True,1,"Got it.
That's very clear.
Thank you.
"
3743,LI,2022,3,olivia-xu,goldman-sachs,True,2,
3744,LI,2022,3,tim-hsiao,morgan-stanley,True,0,"[Foreign language] So, my first question is about vehicle cells.
So, how should we think about the stable monthly run rate of the cells of L7, 8, 9 in aggregates next year? Could the cells of the whole L family models stay at around, like, 25,000 to 30,000 level on a monthly basis as previously expected? And in the meantime, considering the declining store traffic in October, November due to the COVID, does [Inaudible] so far remain strong and adequate enough to bolster the delivery momentum into first quarter 2023? [Inaudible]
"
3745,LI,2022,3,tim-hsiao,morgan-stanley,True,1,"Thank you.
[Foreign language] So, my second question is about the battery EV, the BEV.
With the current update on BEV pipeline, will the company follow its original plan to launch two BEV models next year, in 2023? [Foreign language]
Unknown speaker
Hmm.
[Foreign language] So, we we're pretty certain that next year we'll be releasing our first electric vehicle.
And so, the two big events for next year was the release of the first electric vehicle, and the other one is the delivery of -- delivery of L7.
"
3746,LI,2022,3,tim-hsiao,morgan-stanley,True,2,"[Foreign language] Thank you very much for the updates.
Operator
Our next question will come from Olivia Xu with Goldman Sachs.
Please go ahead.
"
3747,LI,2022,3,tim-hsiao,morgan-stanley,True,3,"Unknown speaker
"
3748,LI,2022,3,kevin-yanan-shen,president,False,0,"Thank you, Janet.
Hello, everyone, and thank you for joining our call today.
I will review our third quarter key highlights.
In the third quarter, we navigated our model succession and launch cycle, as well as a challenging macro environment and supply chain constraint.
Against this backdrop, we delivered 26,524 vehicles, up 5.6% year over year.
Despite a supply chain bottleneck, we delivered over 10,000 Li L9s in September, the model's first full month of production.
This marked the first time that a Chinese-branded premium model priced over RMB 400,000 achieved monthly sales of more than 10,000 vehicles, demonstrating Li L9 as a topic among full-size SUVs for family users.
This success was due to the exceptional strength of our team, their outstanding management of the Li L9 ramp-up process and their skillful collaboration with our supply chain partners.
As Li L9 continues to surpass user expectation with class-leading features in drivability, safety, interior, space, passenger experience, and smartness, demand remained robust, providing constant -- constantly strong order inflow for the model.
Li L9 has been the sales champion among full-size SUVs in China since its delivery started.
Benefiting from a Li L9 strength, our total delivery in October reached 10,052, representing a 31.4% year-over-year increase.
This, followed by a record-breaking 15,034 vehicle deliveries in November.
As always, we would like to extend the sincere gratitude to our over 200,000 Li ONE users.
We will continue to adhere to higher the industry service standards and continue to improve the performance of Li ONE through OTAs.
On September 30th, we launched Li L8, a six-seat premium family SUV that succeeded Li One.
We also unveiled Li L7, a seven-seat flagship family SUV on the same day.
We commenced the deliveries of Li L8 in November.
Let me provide more details of this vehicle.
Li L8 employs our new-generation all-wheel drive range extension system and boasts over 100 features in their standard configurations.
It's available in two trims, Pro and Max, providing users with flexible choices of smartness.
The two trims are harnessed, respectively, with the Li AD Pro and Li AD Max autonomous driving systems.
Pro is powered by the Horizon Robotics Journey 5 chip with 128 TOPS of computing power, while Max is powered by the dual Orin-X chips with 508 TOPS of computing power.
In addition, the two trims are equipped with innovative, smart space systems, SS Pro and SS Max, featuring a first-row four-screen interactive system and a five-screen, three-dimensional interactive system, respectively.
These packages bring a new level of driving and entertainment experience to smart electric vehicles.
We are pleased that Li L8 numerous class-leading feature have delighted its first batch of users, and we believe that their satisfaction for the vehicle has broadly exceeded their expectations.
We are confident that Li L8 will stand among the finest options for six seaters priced over 3,000 -- RMB 300,000, and together with Li L9, the sales champion of full-size SUVs in China, and the Li L7, which we believe will be a top choice among five-seat SUVs priced over RMB 300,000.
We expect it to captivate a broader range of family users with differentiated needs and to gain a larger market share in the RMB 300,000 to RMB 500,000 price segment.
We are encouraged by Li L9's continued strong sales performance and the solid demand for Li L8.
But considering the ongoing supply chain uncertainty, we expected fourth quarter deliveries to be in the range of 45,000 to 48,000 vehicles.
We will continue to collaborate closely with our supply chain partners to react quickly to changes and to mitigate potential risks.
During the third quarter, we continue to demonstrate our strong commitment to vehicle safety.
According to the vehicle safety evaluation results released on November 4th by the China Insurance Automotive Safety Index, or CIASI, Li L9 obtained the G rating, the highest safety rating, in three out of four evaluation categories: occupant safety, pedestrian safety, and assistance safety.
In the category of crashworthiness and repair economy, Li L9 received an M rating, one of the top results received by premium vehicles tested by CIASI since 2017.
In addition, it was the first domestic full-size SUV tested for 25% frontal offset impact on both the driver and passenger sides and achieved the G rating for both tests.
Thanks to its ultra-high-strength body structure, Li L9 also demonstrated class-leading performance with the ability to withstand a peak force of 116,475 Newtons in the roof strength test.
Its roof can withstand a weight of 11.8 pounds on the side, effectively preventing cabin deformation and the safeguard of relatively large head space for drivers and passengers to survive in case of accidents.
We continue to -- we continually improved our vehicles' performance and features through OTA after their delivery.
In early November, we released our OTA 4.1 upgrade for Li L9, further enhancing user experience with our upgraded Li AD autonomous driving system and smart in-car voice assistant, Li Xiang Tong Xue, as well as improve the smart space interactions and entertainment experiences.
In particular, the vehicle's three 15.7-inch 3K automotive grid OLED screens can now project the same events and all game from the three different camera angles, transforming Li L9 into a great sports lounge for families and friends to watch games such as the ongoing FIFA World Cup.
To create successful products, we have two core goals.
Firstly, for consumers, we choose to exceed their needs rather than merely meeting them.
Secondly, as a company, we aim to achieve healthy gross margin and self-sustaining cash flow, which will allow us to continually invest in our dual growth engine of R&D and the business capabilities.
Especially, our R&D efforts will be directed more comprehensively across products, platforms, and systems with a long-term goal of growing into a world-class technology company.
Our business capability, including the commercial supply and organization capabilities with continued investment in R&D and business capability, supported by our healthy gross margin, we will continue to pursue product and commercial success and to foster a healthy long-term development model.
This flywheel has been the strategic focus since our founding and we believe will remain our strategy going forward.
By understanding this business model, you will understand Li Auto more.
Our supply chain remains one of the most significant variables with respect to our deliveries.
We are accelerating supply chain deployment and optimization to build our resistance for fluctuations and to support our rapid growth sales.
Importantly, we are committed to extending our in-house development and manufacturing capability vertically along our supply chain.
Through our forthcoming self-owned manufacturing base and the majority-owned JVs, we expect to be able to self produce both range extenders and the five-in-one electric drive unit that can support our EREV delivery targets.
On the BEV side, we have commenced construction of a semiconductor manufacturing base in high-tech zone of Suzhou, Jiangsu province in the third quarter.
It will focus our R&D and production of automotive-grade power module based on third-generation semiconductor material, silicon carbide.
The power module is a core component of our self-developed eight-volt electric drive system.
Alongside our dedicated investment in supply chain, we continue to expand our direct sales and servicing network and increase our brand awareness with upgraded brand image to view our business expansion.
As of November 30th, 2022, we have 276 retail stores covering 119 cities, as well as 317 service centers and Li Auto-authorized body and paint shops operating in 226 cities.
During the third quarter, we also started to open retail stores in places other than shopping malls, such as automotive theme parks, to diversify our locations and reach more varied target users.
The retail stores we opened at Hangzhou [Inaudible] Auto Theme Park in September is a good example, featuring our new design language and warm colors.
It creates a welcoming, interactive space for visitors.
It also enjoys strong food traffic due to its excellent location and word-of-mouth publicity.
In addition, this store also offers customers a comprehensive and convenient experience with combined showroom and delivery center functions.
The expansion and upgrade of our direct sales and servicing network have boosted both our brand recognition and our ability to fulfill user demand for our compelling products, which we are confident will drive meaningful sales growth going forward.
We will continue to innovate new retail formats, finding new ways to attract more users while providing them with better services and experiences.
Moving to R&D, we believe R&D capability lies at the core of product competitiveness as we scale our company from one to 10.
Therefore, we insist on full stack self-development of core technologies such as electric drive, intelligent space, and autonomous driving systems.
We have spared no effort in solidifying our leadership in the EREV space with continued investment in our new-generation range extension system.
In addition, we are actively self developing the key building blocks of our eight-volt HPC BEV platform, including the power chip, power module, electronic control unit, electric motor, and transmission system, aiming to be one of the first automaker to roll out HPC BEV vehicles.
We are also proud to lead the industry in smart space R&D.
For example, we self-developed our smart space Li AI system powered by MIMO net, a six-zoom human voice enhanced network and the MVS net, a multi-view vision confusion network.
Li AI can help create accurate sound perception in a complex acoustic environment and identify complicated gestures, enabling an unparalleled in-car entertainment and interactive experience.
With respect to autonomous driving, as of November 30th, more than 170,000 family users have enjoyed our highway [Inaudible] feature.
We have further enhanced our vehicles' ability to perceive dynamic obstacles and the static road structures in a complex environment, as well as their ability to forecast traffic participants' action.
We were the first in the industry to extend the concept of 3D hypothesis, 2D verification to multimode sensor, and Li L9 was the first to to realize highway and away based on an NVIDIA Orin SoC chipset.
Meanwhile, we have partnered with Qinghai University and MIT to complete the world's first public project to construct high-precision maps in real time.
Intelligent manufacturing is another core competency for our -- for any successful automaker and another area in which we excel.
First, we have industry-leading manufacturing equipment.
Our fully self-developed manufacturing manual -- management software, Li MOS, can greatly improve production efficiency and quality with precision control during the entire automotive manufacturing process.
This system will be implemented in all our future factories, shortening new factories' deployment cycle by more than three months.
Our R&D efforts are not limited to building a great car but also how to make it.
We use vision sensors and algorithms to precisely control the workflow of hardware equipment in order to realize flexible production and intelligent inspection.
As we strive to enhance our R&D and manufacturing capabilities, we also aspire to make a positive environmental and social impact through our sound governance structure and dedication to sustainable development.
In September 2022, we received an MSCI ESG rating of AA for the second year in a row, maintaining our leadership position in the automotive industry in terms of ESG performance.
Moreover, following the earthquake in Luding County, Sichuan province on September 5th, we made a donation to help the affected people and to support disaster relief efforts.
We hope to play our part as a corporate citizen and a member of the community by helping people in need.
We look forward to sharing more of our ESG endeavors in our next ESG report, which we expect in the first half of next year.
In addition, we have -- we are pleased to be included as a constituent stock in the Hang Seng China Enterprises Index effective December 5th.
This is a strong recognition of our underlying strength and investment value.
Lastly, as you may have seen from today's press release, from January 1st, 2023, I will no longer serve as the company's president.
I will spend more time to support the company's new round of organizational upgrade to prepare for its future.
In the future, our CEO, Li Xiang, will take over the responsibility of sales and services.
Our newly appointed president, Mr.
Ma Donghui, will be responsible for the overall closed-loop management from product R&D to procurement and supply, production, and manufacturing, and quality.
Xie Yan, our new CTO, will lead the company's R&D team to explore the most advanced underlying technologies in the smart electric vehicle industry.
I would like to thank our investors for the support and trust they have placed in Li Auto and myself.
I firmly believe that Li Auto will continue to achieve great results under the leadership of the new management team and continue to lead the smart new energy vehicle industry in China.
With that, I will turn the call over to our CFO, John, for a closer look of our financial performance.
Please go ahead.
"
3749,LI,2022,3,kevin-yanan-shen,president,False,1,"Yeah.
Tim, you want me answer your first question first, right? OK.
About the outlook of L9, 8, and L7, so, we can only make a judgment based on the competitiveness of this -- this product and also then outlook based on the -- the market size of each of these products, this segment.
So, our outlook is that L9, the stabilized, the monthly US sales should be around 8,000 to 11,000.
That's our estimation.
And for L8 will be 10,000 to 15,000, yeah -- 14,000.
And L7, now it's quite early to to do estimation.
Yeah.
So, basically, the -- the -- for the Q1 outlook, we believe the beginning of Q1, well, our backlog will continue to drive strong delivery performance.
And of course, after Chinese New Year, we need to bring more order in.
We have strong confidence that, in Q1, we'll continue to beat the overall PV market performance.
But, Tim, as you mentioned, there are some factors that beyond our control, like COVID, but we believe we'll beat the overall PV market performance.
"
3750,LI,2022,3,kevin-yanan-shen,president,False,2,"Thank you, Olivia.
Let me take your question.
Your first question about the price cut from the Tesla side, actually, we see a little impact on order flow because of our product right now, L9 and L8, is the -- is the -- the price segment is higher than Tesla's main selling model.
Yeah.
And we would expect the -- the same --same kind of situation next year.
So, yeah, we -- we still have a strong confidence that in this industry turmoil -- turmoil, we'll continue to lead.
Yeah.
For your second question about the supply chain, yeah, of course we -- we -- we are glad to see the -- the -- the new COVID policy that, ultimately, the -- the -- with the -- with the pandemic, will result actually the supply chain get back to normal.
But as we should all know that for the next two, three months, based on the trend we see in other foreign countries, that once the policy change, we -- we may see here and there the manpower shortages.
Yeah.
Right now, we already see some of this kind of manpower shortages impact our production, especially in our suppliers side.
Yeah.
So, we are working closely with our supply chain partners, try to mitigate all these risks, and we even start to prepare some of the workforce ourselves.
Whenever there is a shortage, we'll send the workforce to help our supply -- supply partners.
Yeah.
"
3751,LI,2022,3,kevin-yanan-shen,president,False,3,"Thank you.
Operator
Our next question will come from Ming Hsun Lee with Bank of America.
Please go ahead.
"
3752,LI,2022,3,kevin-yanan-shen,president,False,4,"Thank you, Ming.
This is Kevin.
Let me take this question.
Actually, just to clarify, we are not the [Inaudible] -- not manufacturing the silicon carbide chipset.
Actually, we're making the power drive module with the chipset.
So, why we choose to design our own power module is because the power module is closely integrated into our five-in-one electric motors and also three-in-one electric motors.
So, therefore, the -- the thermal solution and the the size of this module are very important for our competitiveness and the energy efficiency.
That's why we choose to build this module by our design and build these modules by ourselves.
Yeah.
Just to clarify.
"
3753,LI,2022,3,kevin-yanan-shen,president,False,5,"Thank you.
So, Shanghai come for 6% to 5% of our sales volume.
Yeah.
So -- so, of course, the policy change, of course, will have some impact on our -- our sales in Shanghai.
But actually, as we should all know, most of the auto customer are not buying a new car.
They are kind of upgrading their car.
So, in theory, they already have the car plate.
So, therefore, we are actively working with our design team to build a new sales strategy for next year, yeah, to mitigate the impact of this policy change.
But again, overall, Shanghai's only like 6% of our sales total volume.
Yeah.
And about the BEV actually are just now -- these are in this course next year.
We're going to have a launch of our first BEV.
Yeah.
"
3754,LI,2022,3,kevin-yanan-shen,president,False,6,"Yeah.
Second question, I think [Foreign language]
Unknown speaker
[Foreign language] Actually, since we founded Li Auto, we've always dreamed of becoming a $1 trillion -- or RMB 1 trillion company.
And as you can see, next year, we're expecting to become a RMB 100 billion company already.
So, personally, I have never run a -- built a company from zero one -- $100 billion company from scratch.
And most of my colleagues have not had that experience either.
Most of my colleagues either they come from companies that are smaller than that or they come from companies that became that large years ago, or they they work off of remote office.
They are not headquartered in China.
So, we have seen this issue a long time ago.
So, since 2019, we've been starting to study software and hardware companies that have reached the size of RMB 1 trillion very, very deeply to see how they manage their business at different stages and what we can learn from them.
And one thing in common that we've seen is that they've all transformed to a matrix organization wen they reached the level of about RMB 10 billion.
And so, for Li Auto, when we started from zero one -- speed one efficiency, speed meant everything.
But as time went on, we saw that in a very long value chain where quality and efficiency is very important in our one to 10 stage, quality of efficiency.
So, a successful enterprise will need to be able to -- for their internal purposes, we need to have a very robust planning perception, execution process.
And for their customers, they need very strong R&D, strong product, sales, and services.
So, the matrix organization was the only way to manage this entire process end to end.
To make an analogy, the horizontal teams make sure that they built the roads, they maintain the roads, and the good -- the roads are good to run for vehicles.
And the vertical teams are the ones that build cars, maintain the fleet, and make sure the cars run smoothly on the road, and these cars on the well built and maintained roads are responsible for delivering goods, services, and products to our -- our consumers, which forms a very healthy cycle.
So, we first started piloting this thought in what we call IPD, integrated product development.
And the process has actually been validated by the success of L9, L8 and 7, where you might have seen the success of Li ONE which, you know, in certain view, could be a coincidence.
But through the application of IPD, we've made that a certainty so that we can replicate the success with our current and ongoing future product development.
So, we are now in the process of applying our pilot process in a much larger scale to make sure that our -- our company can continue to churn out successful products and services to our customers.
Operator
And our last question will come from Jing Chang with CICC.
Please go ahead.
"
3755,LI,2022,3,kevin-yanan-shen,president,False,7,"Yeah.
Unknown speaker
[Foreign language] If we look back to 2020, until now, our R&D spending mostly fall into three areas.
The first area is product development, which you see similar exercises in traditional car OEMs.
The second one is technological platforms, including our REV platform, our high-voltage BEV platform, our smart space platform, autonomous driving platform.
These are shared platforms that all of our vehicles use.
The platform innovation allow us to maximize cost -- or the cost efficiency, R&D efficiency, and user experience, and make sure that they're consistent across all products of our company.
The third one is new and fast growing is our system development, which includes supercomputing, typically in platform -- cloud computing platform on our IT infrastructure.
These are very long term but crucial, important investments for our company.
And in terms of organization, our product and technological platforms are run by Mr.
Ma Donghui, and system development is run by our CTO, Xie Yan.
And in terms of spending level, we spend the most today in technical platforms, followed by product, and then, thirdly, system infrastructure.
And going forward, we expect to see more spending in system and infrastructure, which might eventually overtake technological infrastructure because we think, in the longest term, our -- the most crucial investment or our competitive advantage lies in our system and infrastructure capability.
"
3756,LI,2022,3,kevin-yanan-shen,president,False,8,
3757,LI,2022,3,janet-chang,investor-relations,False,0,"Thank you, Matt.
Good evening and good morning, everyone.
Welcome to Li Auto's third-quarter 2022 earnings conference call.
The company's financial and operating results were published in the press release earlier today and are posted on the company's IR website.
On today's call, we have our president, Mr.
Kevin Yanan Shen, and our CFO, Mr.
Johnny Tie Li, to begin with prepared remarks.
Our founder and CEO, Mr.
Xiang Li, together with our senior management, Mr.
Donghui Ma and Mr.
Yan Xie, will join for the Q&A discussion.
Before we continue, please be reminded that today's discussion will contain forward-looking statements made under the Safe Harbor provisions of the U.S.
Private Securities Litigation Reform Act of 1995.
Forward-looking statements involve inherent risks and uncertainties.
As such, the company's actual results may be materially different from the views expressed today.
Further information regarding risks and uncertainties is included in certain filings of the company with the U.S.
Securities and Exchange Commission and the Hong Kong Stock Exchange.
The company does not assume any obligation to update any forward-looking statements except as required under applicable law.
Please also note that the Li Auto's earnings press release and this conference call include discussions of unaudited GAAP financial information, as well as unaudited non-GAAP financial measures.
Please refer to Li Auto's disclosure documents on the IR section of our website, which contain a reconciliation of the unaudited non-GAAP measures to comparable GAAP measures.
With that, I will now turn the call over to our president.
Please go ahead, Kevin.

"
3758,LI,2022,3,janet-chang,investor-relations,False,1,"Thank you once again for joining us today.
If you have further questions, please feel free to contact Li Auto's investor relations team.
Then that's all for today.
Thank you and have a good weekend.
Operator
The conference is now concluded.
Thank you for attending today's presentation.
You may now disconnect.
Duration: 0 minutes
Call participants:
"
3759,LI,2022,3,janet-chang,investor-relations,False,2,
3760,LI,2022,3,yingbo-xu,citic-group,True,0,"[Foreign language] My first question is about, Li ONE has come some costs about 80 million -- 800 million -- cost [Inaudible] 80 billion.
So, what is the principle for this cost and how can we expect for the future potential cost of produced ONE? And my second question is about matrix organization.
Could you please talk about more about that? Thank you.
"
3761,LI,2022,3,yingbo-xu,citic-group,True,1,
3762,LI,2022,2,bin-wang,credit-suisse,True,0,"[Foreign language] Basically, I got one question about Li ONE because investor told me like three things.
Number one, the hierarchy in the U.S.
working class has been reduced to two to three weeks.
Secondly, now from this month, Li ONE offer around RMB 7,000 kind of promotion for insurance.
Number three, [Inaudible] which will be the next generation and Li ONE we are launching in November this year.
Can you confirm these three things from investors? Thank you
"
3763,LI,2022,2,bin-wang,credit-suisse,True,1,"OK.
Thank you.
Thanks so much.
Operator
The next question comes from Paul Gong from UBS.
Please go ahead.
"
3764,LI,2022,2,bin-wang,credit-suisse,True,2,
3765,LI,2022,2,johnny-tie-li,chief-financial-officer,False,0,"Thank you, Kevin.
Hello, everyone.
I will now go over some of our financial results for the second quarter of 2022.
To be mindful of the length of this call, I will address our financial highlights here and encourage you to refer to our earnings press release, which is posted online for additional details.
Total revenues in the second quarter of 2022 were RMB 8.73 billion or USD 1.3 billion representing an increase of 73.3% from RMB 5.04 billion in the second quarter of last year.
This included RMB 84.8 billion or USD 1.27 billion of vehicle sales in the second quarter of 2022 representing an increase of 73% from RMB 4.9 billion in the second quarter of 2021.
The year-over-year increase in vehicle sales was mainly attributable to the increase in vehicle deliveries in the second quarter of this year.
On a quarter-over-quarter basis, affected by supply shortage due to the COVID-19 in the second quarter of 2022 total revenues and the vehicle sales decreased by 8.7% and 8.9%, respectively.
Revenues from other sales and services were RMB 249 million, or USD 37.2 million in the second quarter of 2022, representing an increase of 83.6% from RMB 135.7 million in the second quarter of 2021 and a decrease of 1.7% from RMB 253.4 million in the first quarter of 2022.
The increase in revenue from other sales and services over the second quarter of 2021 was mainly attributable to the increased sales of charging stores, accessories and services in-line based higher accumulated vehicle sales.
Cost of sales in the second quarter of 2022 was RMB 6.85 billing, or USD 1.02 billion, representing an increase of 67.7% year over year, and a decrease of 7.4% quarter over quarter.
Gross profit in the second quarter of 2022 was RMB 1.88 billion of USD 280.4 million representing an increase of 97.1% year over year, and a decrease of 13.2% quarter over quarter.
Vehicle margin in the second quarter was 21.2%, compared with 18.7% in the second quarter of last year, and 22.4% in the first quarter of 2022.
The increase in vehicle margin over the second quarter of 2021 was primarily driven by a higher average selling price attributable to the increase of vehicle deliveries of 2021 Li ONE since its release in May 2021.
Gross margin in the second quarter of 2022 was 21.5%, compared with 18.9% in the second quarter of last year, and 22.6% in the first quarter of 2022.
Operating expenses in the second quarter of 2022 were RMB 2.86 billion, or USD 436.5 million representing an increase of 91.9% year over year, and the increase of 10.9% quarter over quarter.
Research and development expenses in the second quarter of 2022 were RMB 1.53 billion, or USD 228.7 million, representing an increase of 134.4% year over year, and an increase of 11.5% quarter over quarter.
The increase in R&D expenses over the second quarter of 2021.
And the first quarter of 2022 was primarily driven by increased employee compensation as a result of our growing number of R&D staff, as well as increased expenses associated with new models to be introduced in the future.
Selling, general and administrative expenses in the second quarter of 2022 for RMB 1.33 billion of USD 197.8 million, representing an increase of 58.6% year over year and the increase of 10.2% quarter over quarter.
The increase in selling, general and administrative expenses over the second quarter of 2021.
And the first quarter of 2022 was primarily driven by increased employee compensation as a result of our growing number of tasks, as well as increased rental expenses associated with the expansion of the company's sales network.
Losses from operations was RMB 978.5, meaning of USD 146.1 million in the second quarter of 2022, representing an increase of 82.6% year over year, and an increase of 136.9% quarter over quarter.
Net loss was RMB 641 million, or USD 95.7 million in the second quarter of 2022.
Representing an increase of 172.2% year over year, and compared with RMB 10.9 million net loss in the first quarter of 2022.
Turning to our balance sheet and cash flow, our cash and cash equivalents restricted cash time deposits, and short-term investments totaled RMB 53.65 bidding or USD 8.01 billion as of June 30, 2022.
Operating cash flow in the second quarter of 2022 was RMB 1.13 billion or USD 168.6 million.
Free cash flow was RMB 441.7 million or USD 67.4 million in the second quarter of 2022.
Now for our business outlook for third quarter of 2022, the company's deliveries to be between 27,000 to 29,000 vehicles representing an increase of 7.5% to 15.5% from the third quarter of 2021.
The company also expects the third-quarter total revenues to be between RMB 8.96 billion and RMB 9.56 billion, or USD 1.34 billion, and USD 1.43 billion, representing an increase of 15.3% to 22.9% from the third quarter of 2021.
This business outlook reflects the company's current and preliminary view on the business situation and the market condition which is subject to change.
I will now turn the call over to our operator and start a Q&A session.
Thank you.
Questions & Answers:
Operator
[Operator instructions] Our first question comes from Fei Fang from Goldman Sachs.
Please go ahead.
"
3766,LI,2022,2,johnny-tie-li,chief-financial-officer,False,1,
3767,LI,2022,2,paul-gong,ubs,True,0,"[Foreign language] So just translate my two questions.
The first question is regarding the cannibalization of L9 versus Li ONE.
How much of the recent weakness of the Li ONE orders is due to the cannibalization of the new model and how much of it do you think yes is due to the weakening macro environment as well as the weakening demand for the cars in general? My second question is regarding the features.
So the key highlights of the BEV, I think management previously mentioned that the BEVs and EREV, they should be -- based on different models, they have different features.
And can you give us a little bit of color? How shall we think about the uniqueness or the attractiveness of your BEV view of such a crowded markets in the BEV market already?
"
3768,LI,2022,2,paul-gong,ubs,True,1,"[Foreign language] If the airline cannibalization of Li ONE is higher than expected or how much of the capacity said and we prepare for L9?
"
3769,LI,2022,2,paul-gong,ubs,True,2,"Thank you very much.
"
3770,LI,2022,2,paul-gong,ubs,True,3,
3771,LI,2022,2,janet-zhang,"director,-investor-relations",False,0,"Thank you, Jason.
Good evening, and good morning, everyone.
Welcome to Li Auto's second quarter 2022 earnings conference call.
The company's financial and operating results were published in the press release earlier today and are posted on the company's IR website.
On today's call, we have our president, Mr.
Kevin Yanan Shen; and our CFO, Mr.
Johnny Tie Li, to begin with prepared remarks.
Our founder and CEO, Mr.
Xiang Li, will join for the Q&A discussion.
Before I continue, please be reminded that today's discussion will contain Forward-Looking Statements made under the Safe Harbor provisions of the U.S.
Private Securities Litigation Reform Act of 1995.
Forward-Looking Statements involve inherent risks and uncertainties.
As such, the company's actual results may be materially different from the views expressed today.
Further information regarding risks and uncertainties is included in certain filings of the company with U.S.
Securities and Exchange Commission and the Hong Kong stock exchange.
The company does not assume any obligation to update any Forward-Looking Statements, except as required under applicable law.
Please also note that Li Auto's earnings press release and this conference call include discussions of unaudited GAAP financial information as well as unaudited non-GAAP financial measures.
Please refer to Li Auto's disclosure document on the IR section of our website which contains a reconciliation of the unaudited non-GAAP measures to comparable GAAP measures.
With that, I will now turn the call over to our president.
Please go ahead, Kevin.

"
3772,LI,2022,2,janet-zhang,"director,-investor-relations",False,1,"Thank you once again for joining with us today.
If you do have any further questions, please feel free to contact Li Auto's investor relations team.
And that is all for today.
Thank you.
Duration: 0 minutes
Call participants:
"
3773,LI,2022,2,janet-zhang,"director,-investor-relations",False,2,
3774,LI,2022,2,jiong-shao,barclays,True,0,"[Foreign language] I have two questions.
First question is about for the new BEV cars.
Are those new cars still going to be family oriented SUVs or something else? The second question is really about the guidance for the second half operating expenses.
Thank you.
"
3775,LI,2022,2,jiong-shao,barclays,True,1,"Thank you.
Operator
As we are reaching the end of her conference call, I would like to turn the call back over to the company for closing remarks.
Ms.
Janet Zhang, please go ahead.
"
3776,LI,2022,2,jiong-shao,barclays,True,2,"More LI analysis
All earnings call transcripts
"
3777,LI,2022,2,ming-lee,bank-of-america-merrill-lynch,True,0,"[Foreign language] My first question is regarding the gross margin trend and also the battery cause a trend for second half of this year.
[Foreign language] And the second question is regarding the competitive landscape.
Recently, we also see idle brand, volume sales has grown steadily.
And besides that, how do we expect the newly L8? It is a product competitiveness versus the current Li ONE? Thank you.
"
3778,LI,2022,2,ming-lee,bank-of-america-merrill-lynch,True,1,"Thank you.
Operator
The next question comes from Xu Yingbo from CITIC.
Please go ahead.
"
3779,LI,2022,2,ming-lee,bank-of-america-merrill-lynch,True,2,
3780,LI,2022,2,tim-hsiao,morgan-stanley,True,0,"[Foreign language] So my first question, just wanted to follow up on the quarter guidance, because I think third-quarter volume guidance of 27,000 to 29,000 -- conservative.
So considering the launch of L9 and improving supply dynamic.
Should we attribute the conservative sell valid to the transition of Li ONE only or as the production ramp up of L9 is there any expectation or if there is any other reason we should take into consideration.
So just simply due to the hiccup for Li ONE, how long do we should we expect this kind of impact will last? And my second question is about the sales mix of EREV, the plug-in hybrid and BEV next year.
How should we think about the mix in 2023 and could you provide some updates regarding the numbers of new models? If the mix of the BEV is going to increase substantially next year, should we concern about potential dilution to our margin or could that hurt our cash flow? So those are my two questions.
Thank you.
"
3781,LI,2022,2,tim-hsiao,morgan-stanley,True,1,"That is perfect.
Thank you very much, Kevin.
Operator
Your next question comes from Bin Wang from Credit Suisse.
Please go ahead.
"
3782,LI,2022,2,tim-hsiao,morgan-stanley,True,2,
